Dosing,Data,Dose_Timing,Ref_ID,Temporal_ID,Time,Converted_Concentration,Metabolite,Dose_Amount,Dose_mg_daily,Dose_Binary,Feeding_State,Sex_Ratio,Sex_Binary,Age_Cont,Age_Binary,Weight,Number,Disease,Disease_Binary,Drug,Drug_Binary,Drug_Reduced,Raw_Concentration,Raw_Units,Unit_Notes,Other_Notes
Single,Single,0,42,71,1,160,AlbSO,2205,2205,High,Fasted,1,Male,20,Adult,NA,6,None,Healthy,None,None,None,0.16,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",30mg/kg
Single,Single,0,42,71,2,293.2,AlbSO,2205,2205,High,Fasted,1,Male,20,Adult,NA,6,None,Healthy,None,None,None,0.2932,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",30mg/kg
Single,Single,0,42,71,3,367.4,AlbSO,2205,2205,High,Fasted,1,Male,20,Adult,NA,6,None,Healthy,None,None,None,0.3674,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",30mg/kg
Single,Single,0,42,71,4,320.5,AlbSO,2205,2205,High,Fasted,1,Male,20,Adult,NA,6,None,Healthy,None,None,None,0.3205,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",30mg/kg
Single,Single,0,42,71,6,221.3,AlbSO,2205,2205,High,Fasted,1,Male,20,Adult,NA,6,None,Healthy,None,None,None,0.2213,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",30mg/kg
Single,Single,0,42,71,8,182,AlbSO,2205,2205,High,Fasted,1,Male,20,Adult,NA,6,None,Healthy,None,None,None,0.182,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",30mg/kg
Single,Single,0,42,71,11,139.2,AlbSO,2205,2205,High,Fasted,1,Male,20,Adult,NA,6,None,Healthy,None,None,None,0.1392,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",30mg/kg
Single,Single,0,42,71,24,52.5,AlbSO,2205,2205,High,Fasted,1,Male,20,Adult,NA,6,None,Healthy,None,None,None,0.0525,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",30mg/kg
Single,Single,0,43,72,0,0,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,0,ng/ml,No conversion required,
Single,Single,0,43,72,1,9.0871,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,9.0871,ng/ml,No conversion required,
Single,Single,0,43,72,2,17.0539,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,17.0539,ng/ml,No conversion required,
Single,Single,0,43,72,3,12.8216,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,12.8216,ng/ml,No conversion required,
Single,Single,0,43,72,4,10.9544,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,10.9544,ng/ml,No conversion required,
Single,Single,0,43,72,5,5.8506,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,5.8506,ng/ml,No conversion required,
Single,Single,0,43,72,6,2.9876,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,2.9876,ng/ml,No conversion required,
Single,Single,0,43,72,7,0.8714,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,0.8714,ng/ml,No conversion required,
Single,Single,0,43,72,8,0.8714,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,0.8714,ng/ml,No conversion required,
Single,Single,0,43,72,24,0,Alb,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,0,ng/ml,No conversion required,
Single,Single,0,43,72,0,0,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,0,ng/ml,No conversion required,
Single,Single,0,43,72,1,116.4199,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,116.4199,ng/ml,No conversion required,
Single,Single,0,43,72,2,247.7776,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,247.7776,ng/ml,No conversion required,
Single,Single,0,43,72,3,323.6178,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,323.6178,ng/ml,No conversion required,
Single,Single,0,43,72,4,339.6752,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,339.6752,ng/ml,No conversion required,
Single,Single,0,43,72,5,291.6716,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,291.6716,ng/ml,No conversion required,
Single,Single,0,43,72,6,272.4988,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,272.4988,ng/ml,No conversion required,
Single,Single,0,43,72,7,228.7732,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,228.7732,ng/ml,No conversion required,
Single,Single,0,43,72,8,229.884,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,229.884,ng/ml,No conversion required,
Single,Single,0,43,72,24,56.5426,AlbSO,400,400,Low,Fatty_meal,1,Male,NA,Children,NA,10,Hookworm,Infected,Oxantel Pamoate,Yes,Other,56.5426,ng/ml,No conversion required,
Single,Single,0,44,73,0,0,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,0,ng/ml,No conversion required,
Single,Single,0,44,73,0.66,48.9101,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,48.9101,ng/ml,No conversion required,
Single,Single,0,44,73,1,49.517,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,49.517,ng/ml,No conversion required,
Single,Single,0,44,73,1.5,58.5234,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,58.5234,ng/ml,No conversion required,
Single,Single,0,44,73,2,91.7003,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,91.7003,ng/ml,No conversion required,
Single,Single,0,44,73,3,52.7279,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,52.7279,ng/ml,No conversion required,
Single,Single,0,44,73,4,31.4576,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,31.4576,ng/ml,No conversion required,
Single,Single,0,44,73,6,25.1756,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,25.1756,ng/ml,No conversion required,
Single,Single,0,44,73,0,0,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,0,ng/ml,No conversion required,
Single,Single,0,44,73,0.33,55.1282,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,55.1282,ng/ml,No conversion required,
Single,Single,0,44,73,0.67,59.4977,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,59.4977,ng/ml,No conversion required,
Single,Single,0,44,73,1,144.3687,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,144.3687,ng/ml,No conversion required,
Single,Single,0,44,73,1.5,276.6714,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,276.6714,ng/ml,No conversion required,
Single,Single,0,44,73,2,434.3294,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,434.3294,ng/ml,No conversion required,
Single,Single,0,44,73,3,561.0633,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,561.0633,ng/ml,No conversion required,
Single,Single,0,44,73,4,533.3697,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,533.3697,ng/ml,No conversion required,
Single,Single,0,44,73,6,411.8312,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,411.8312,ng/ml,No conversion required,
Single,Single,0,44,73,8,323.3744,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,323.3744,ng/ml,No conversion required,
Single,Single,0,44,73,12,241.3122,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,241.3122,ng/ml,No conversion required,
Single,Single,0,44,73,24,138.5179,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,138.5179,ng/ml,No conversion required,
Single,Single,0,44,73,36,57.7761,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,None,None,None,57.7761,ng/ml,No conversion required,
Single,Single,0,44,74,0,0,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,0,ng/ml,No conversion required,
Single,Single,0,44,74,1,57.5427,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,57.5427,ng/ml,No conversion required,
Single,Single,0,44,74,1.5,26.8542,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,26.8542,ng/ml,No conversion required,
Single,Single,0,44,74,2,48.3984,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,48.3984,ng/ml,No conversion required,
Single,Single,0,44,74,3,43.5692,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,43.5692,ng/ml,No conversion required,
Single,Single,0,44,74,4,60.318,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,60.318,ng/ml,No conversion required,
Single,Single,0,44,74,6,35.5546,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,35.5546,ng/ml,No conversion required,
Single,Single,0,44,74,8,26.3292,Alb,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,26.3292,ng/ml,No conversion required,
Single,Single,0,44,74,0,0,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,0,ng/ml,No conversion required,
Single,Single,0,44,74,0.33,40.9748,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,40.9748,ng/ml,No conversion required,
Single,Single,0,44,74,0.67,94.2652,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,94.2652,ng/ml,No conversion required,
Single,Single,0,44,74,1,145.5044,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,145.5044,ng/ml,No conversion required,
Single,Single,0,44,74,1.5,211.0607,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,211.0607,ng/ml,No conversion required,
Single,Single,0,44,74,2,299.2053,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,299.2053,ng/ml,No conversion required,
Single,Single,0,44,74,3,488.7862,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,488.7862,ng/ml,No conversion required,
Single,Single,0,44,74,4,573.7628,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,573.7628,ng/ml,No conversion required,
Single,Single,0,44,74,6,509.8846,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,509.8846,ng/ml,No conversion required,
Single,Single,0,44,74,8,400.8961,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,400.8961,ng/ml,No conversion required,
Single,Single,0,44,74,12,292.6181,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,292.6181,ng/ml,No conversion required,
Single,Single,0,44,74,24,125.7785,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,125.7785,ng/ml,No conversion required,
Single,Single,0,44,74,36,63.543,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,63.543,ng/ml,No conversion required,
Single,Single,0,44,74,48,28.9907,AlbSO,400,400,Low,Unclear,0.80952381,Mixture,31.5,Adult,57.5,14,None,Healthy,DEC,Yes,IVM_DEC_PQ,28.9907,ng/ml,No conversion required,
Single,Single,0,48,75,0,0,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,0,ng/ml,No conversion required,
Single,Single,0,48,75,1,38.7315,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,38.7315,ng/ml,No conversion required,
Single,Single,0,48,75,2,93.3981,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,93.3981,ng/ml,No conversion required,
Single,Single,0,48,75,3,110.1516,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,110.1516,ng/ml,No conversion required,
Single,Single,0,48,75,4,131.2998,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,131.2998,ng/ml,No conversion required,
Single,Single,0,48,75,6,143.3798,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,143.3798,ng/ml,No conversion required,
Single,Single,0,48,75,8,121.3927,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,121.3927,ng/ml,No conversion required,
Single,Single,0,48,75,12,89.7793,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,89.7793,ng/ml,No conversion required,
Single,Single,0,48,75,24,43.0226,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,43.0226,ng/ml,No conversion required,
Single,Single,0,48,75,36,13.0221,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,13.0221,ng/ml,No conversion required,
Single,Single,0,48,75,48,12.142,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,12.142,ng/ml,No conversion required,
Single,Single,0,48,75,72,4.339,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,28,Adult,49,12,Wucheria bancrofti,Infected,DEC,Yes,IVM_DEC_PQ,4.339,ng/ml,No conversion required,
Single,Single,0,48,76,0,0,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,0,ng/ml,No conversion required,
Single,Single,0,48,76,1,39.2816,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,39.2816,ng/ml,No conversion required,
Single,Single,0,48,76,2,92.5728,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,92.5728,ng/ml,No conversion required,
Single,Single,0,48,76,3,124.437,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,124.437,ng/ml,No conversion required,
Single,Single,0,48,76,4,135.9701,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,135.9701,ng/ml,No conversion required,
Single,Single,0,48,76,6,145.8519,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,145.8519,ng/ml,No conversion required,
Single,Single,0,48,76,8,135.4032,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,135.4032,ng/ml,No conversion required,
Single,Single,0,48,76,12,106.5381,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,106.5381,ng/ml,No conversion required,
Single,Single,0,48,76,24,63.9007,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,63.9007,ng/ml,No conversion required,
Single,Single,0,48,76,36,27.5816,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,27.5816,ng/ml,No conversion required,
Single,Single,0,48,76,48,25.878,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,25.878,ng/ml,No conversion required,
Single,Single,0,48,76,72,17.5253,AlbSO,400,400,Low,Fatty_meal,0.5,Mixture,30,Adult,53,12,Wucheria bancrofti,Infected,DEC + IVM,Yes,IVM_DEC_PQ,17.5253,ng/ml,No conversion required,
Single,Single,0,51,77,0,0,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,1,517.1,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.5171,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,3,1040.7,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,1.0407,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,5,916.2,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.9162,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,6,717,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.717,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,8,598.7,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.5987,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,9,595.6,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.5956,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,11,440,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.44,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,14,300,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.3,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,18,203.7,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.2037,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,24,126.2,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.1262,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,36,89.6,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.0896,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,51,77,48,77.9,AlbSO,830,830,High,Unclear,1,Male,29,Adult,66.4,7,Echinococcosis,Infected,None,None,None,0.0779,mg/l,"Conv = *10^6 for mg -> ng, but /10^3 for l -> ml, overall * 1000",
Single,Single,0,52,78,0,0,AlbSO,600,600,High,Fatty_meal,NA,Mixture,NA,Adult,59.8,10,None,Healthy,None,None,None,0,ng/ml,No conversion required,
Single,Single,0,52,78,1,192.3374,AlbSO,600,600,High,Fatty_meal,NA,Mixture,NA,Adult,59.8,10,None,Healthy,None,None,None,192.3374,ng/ml,No conversion required,
Single,Single,0,52,78,2,336.8751,AlbSO,600,600,High,Fatty_meal,NA,Mixture,NA,Adult,59.8,10,None,Healthy,None,None,None,336.8751,ng/ml,No conversion required,
Single,Single,0,52,78,4,361.6892,AlbSO,600,600,High,Fatty_meal,NA,Mixture,NA,Adult,59.8,10,None,Healthy,None,None,None,361.6892,ng/ml,No conversion required,
Single,Single,0,52,78,8,255.708,AlbSO,600,600,High,Fatty_meal,NA,Mixture,NA,Adult,59.8,10,None,Healthy,None,None,None,255.708,ng/ml,No conversion required,
Single,Single,0,52,78,24,167.0285,AlbSO,600,600,High,Fatty_meal,NA,Mixture,NA,Adult,59.8,10,None,Healthy,None,None,None,167.0285,ng/ml,No conversion required,
Single,Single,0,52,78,48,72.8105,AlbSO,600,600,High,Fatty_meal,NA,Mixture,NA,Adult,59.8,10,None,Healthy,None,None,None,72.8105,ng/ml,No conversion required,
Single,Single,0,52,78,72,43.6457,AlbSO,600,600,High,Fatty_meal,NA,Mixture,NA,Adult,59.8,10,None,Healthy,None,None,None,43.6457,ng/ml,No conversion required,
Single,Single,0,53,79,0,0,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,0,ng/ml,No conversion required,
Single,Single,0,53,79,0.5,77.25,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,77.25,ng/ml,No conversion required,
Single,Single,0,53,79,0.75,131.1,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,131.1,ng/ml,No conversion required,
Single,Single,0,53,79,1,184.96,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,184.96,ng/ml,No conversion required,
Single,Single,0,53,79,1.5,372.33,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,372.33,ng/ml,No conversion required,
Single,Single,0,53,79,2,696.75,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,696.75,ng/ml,No conversion required,
Single,Single,0,53,79,2.5,950.91,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,950.91,ng/ml,No conversion required,
Single,Single,0,53,79,3,1206.22,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,1206.22,ng/ml,No conversion required,
Single,Single,0,53,79,4,1562.23,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,1562.23,ng/ml,No conversion required,
Single,Single,0,53,79,6,1701.34,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,1701.34,ng/ml,No conversion required,
Single,Single,0,53,79,8,1438.66,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,1438.66,ng/ml,No conversion required,
Single,Single,0,53,79,12,892.16,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,892.16,ng/ml,No conversion required,
Single,Single,0,53,79,24,445.31,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,445.31,ng/ml,No conversion required,
Single,Single,0,53,79,48,94,AlbSO,800,800,High,Fatty_meal,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,94,ng/ml,No conversion required,
Single,Single,0,53,80,0,0,AlbSO,800,800,High,Fasted,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,0,ng/ml,No conversion required,
Single,Single,0,53,80,0.5,59.67,AlbSO,800,800,High,Fasted,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,59.67,ng/ml,No conversion required,
Single,Single,0,53,80,0.75,107.66,AlbSO,800,800,High,Fasted,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,107.66,ng/ml,No conversion required,
Single,Single,0,53,80,1,136.93,AlbSO,800,800,High,Fasted,0.5625,Mixture,25,Adult,62.9,16,None,Healthy,None,None,None,136.93,ng/ml,No conversion required,
